200,4.803015752512293,6.958238075170695,2.1552223226584024,19.997966766357422
400,4.591030441650745,5.338958771873797,0.7479283302230515,21.60505485534668
600,4.494613647008946,6.753606561398442,2.258992914389496,22.146039962768555
800,4.413025334447851,4.413019476634934,-5.857812916509886e-06,22.553268432617188
1000,4.363843686822403,4.364503884033702,0.000660197211299618,22.80771827697754
1200,4.3349098371221375,4.335952802632261,0.0010429655101233948,23.123931884765625
1400,4.316119491978065,4.5797883440573255,0.2636688520792605,23.188100814819336
1600,4.302654882309162,4.615504572044677,0.31284968973551486,23.436948776245117
1800,4.258180602070929,7.03352760444437,2.775347002373441,24.097143173217773
2000,4.235912147964247,4.233993374336288,-0.0019187736279588918,24.510601043701172
2200,4.184513238599337,7.231970418420828,3.0474571798214916,25.28356170654297
2400,4.144148120107786,4.747846942782851,0.6036988226750646,25.8648624420166
2600,4.087038407234923,4.7215885948932135,0.6345501876582906,26.35101890563965
2800,4.044195997965358,7.325161800024623,3.2809658020592654,27.0253849029541
3000,3.990798540238807,7.202246458236137,3.21144791799733,27.581628799438477
3200,3.936857274981301,3.9400399187531474,0.003182643771846294,28.04896354675293
3400,3.8846907028496105,3.889066894082874,0.004376191233263604,28.587629318237305
3600,3.837583053662542,4.732413789771802,0.89483073610926,28.940637588500977
3800,3.804546514737274,7.743991069973933,3.939444555236659,29.421201705932617
4000,3.77800233450478,7.188874011490454,3.410871676985674,29.81923484802246
4200,3.7597356489079763,4.728279808254836,0.9685441593468598,30.093793869018555
4400,3.745190844073525,3.7480434832540026,0.002852639180477734,30.402099609375
4600,3.7287000882519292,7.780385820725584,4.051685732473655,30.638919830322266
4800,3.721916878300046,4.690673517154685,0.9687566388546389,30.7619686126709
5000,3.7152396658344813,4.68804661349566,0.9728069476611791,30.95313835144043
5200,3.6964675233016564,3.703352608575213,0.00688508527355669,31.2179012298584
5400,3.6933820035143405,4.663832396430396,0.9704503929160557,31.38971519470215
5600,3.682904097391159,3.691849476713617,0.008945379322458091,31.52093505859375
5800,3.6776000358237804,6.939693888342738,3.262093852518958,31.715167999267578
6000,3.6668854017400916,7.570411374096537,3.9035259723564453,31.960107803344727
6200,3.65867012286307,6.7965581718717605,3.1378880490086907,31.951934814453125
6400,3.6516260377441014,4.643281395215905,0.9916553574718039,31.994916915893555
6600,3.6470572184801644,6.680501591358046,3.0334443728778813,32.31687545776367
6800,3.640754920504995,7.387473916099226,3.7467189955942306,32.33474349975586
7000,3.63462169636708,4.589650991795707,0.9550292954286266,32.539703369140625
7200,3.631980083088954,6.605226771703472,2.973246688614518,32.591041564941406
7400,3.6163697493168487,6.558805730508901,2.942435981192052,32.690711975097656
7600,3.6113907602070006,4.578225696527222,0.9668349363202218,32.851375579833984
7800,3.6067484579343656,6.445692505725325,2.8389440477909593,32.90603256225586
8000,3.595219255189357,6.407970620450287,2.8127513652609304,33.09169387817383
8200,3.5887320528183224,6.35634053719934,2.767608484381017,33.11454772949219
8400,3.580013898782084,6.325318991903085,2.7453050931210012,33.21484375
8600,3.5711628157838464,3.5786770663239804,0.007514250540133993,33.33583450317383
8800,3.5648616387481855,3.5722215973888445,0.00735995864065897,33.427825927734375
9000,3.5535287812138985,4.526495148168822,0.9729663669549233,33.579681396484375
9200,3.544879626428323,6.149981113254058,2.605101486825735,33.48802185058594
9400,3.5342752421692176,3.5416702102818878,0.007394968112670153,33.576263427734375
9600,3.5279620746967475,6.718245562757339,3.1902834880605915,33.67776107788086
9800,3.520374731668777,4.490998812353743,0.9706240806849658,33.77055740356445
10000,3.5118547380420777,6.645593322104846,3.133738584062768,33.91651153564453
10200,3.5075925065815783,3.5158756710016217,0.008283164420043398,33.87738800048828
10400,3.499511263142329,4.488709014980264,0.9891977518379353,33.96476364135742
10600,3.4897121690581585,6.57982495177212,3.0901127827139616,34.031795501708984
10800,3.4865269073501697,3.49416887267562,0.007641965325450251,34.07729721069336
11000,3.474572788980809,4.470423483135979,0.9958506941551697,34.13801574707031
11200,3.470972960451287,4.4645527830310066,0.9935798225797194,34.227176666259766
11400,3.4636903321729946,6.472774563357179,3.0090842311841843,34.39193344116211
11600,3.4546193570024846,3.4627538776118034,0.008134520609318852,34.407752990722656
11800,3.448022606298043,4.4553913371943406,1.0073687308962977,34.500587463378906
